i359.50,-0.38,-3.63
u5,1532,26.41
i359.44,-0.38,-3.69
u6,0,0.00
i359.38,-0.38,-3.69
u7,0,0.00
i359.25,-0.38,-3.63
u0,0,0.00
i359.06,-0.38,-3.63
u1,1739,29.98
i358.81,-0.31,-3.63
u2,4267,73.57
i358.56,-0.31,-3.75
u3,1330,22.93
i358.50,-0.31,-3.69
u4,0,0.00
i358.75,-0.31,-3.69
u5,1556,26.83
i358.81,-0.31,-3.75
u6,0,0.00
i358.75,-0.31,-3.88
u7,0,0.00
i358.63,-0.31,-3.94
u0,0,0.00
i358.44,-0.31,-3.88
u1,1754,30.24
i358.44,-0.31,-3.81
u2,1363,23.50
i358.50,-0.38,-3.88
u3,0,0.00
i358.44,-0.31,-3.81
u4,5902,101.76
i358.63,-0.31,-3.81
u5,1568,27.03
i358.75,-0.31,-3.81
u6,0,0.00
i358.88,-0.31,-3.94
u7,0,0.00
i358.75,-0.38,-4.00
u0,0,0.00
i358.75,-0.38,-3.94
u1,1724,29.72
i359.00,-0.38,-3.94
u2,3757,64.78
i359.00,-0.38,-3.94
u3,0,0.00
i358.94,-0.38,-3.94
u4,4765,82.16
i358.94,-0.38,-3.94
u5,1577,27.19
i358.94,-0.38,-3.88
u6,0,0.00
i358.94,-0.38,-3.81
u7,0,0.00
i358.94,-0.38,-3.81
u0,0,0.00
i358.88,-0.38,-3.88
u1,1712,29.52
i358.69,-0.38,-3.94
u2,3149,54.29
i358.56,-0.38,-3.94
u3,0,0.00
i358.56,-0.44,-3.94
u4,0,0.00
i358.69,-0.38,-3.81
u5,1624,28.00
i358.81,-0.38,-3.75
u6,0,0.00
i358.88,-0.31,-3.69
u7,0,0.00
i358.81,-0.31,-3.69
u0,0,0.00
i358.63,-0.31,-3.69
u1,1730,29.83
i358.50,-0.38,-3.75
u2,6527,112.53
i358.19,-0.38,-3.81
u3,1378,23.76
i358.13,-0.31,-3.75
u4,4903,84.53
i358.19,-0.31,-3.69
u5,1601,27.60
i358.13,-0.31,-3.63
u6,0,0.00
i357.94,-0.31,-3.63
u7,0,0.00
i357.94,-0.31,-3.56
u0,0,0.00
i358.00,-0.31,-3.56
u1,1691,29.16
i358.06,-0.38,-3.56
u2,3131,53.98
i358.31,-0.38,-3.56
u3,0,0.00
i358.31,-0.38,-3.63
u4,5918,102.03
i358.25,-0.38,-3.56
u5,1600,27.59
i358.31,-0.38,-3.56
u6,0,0.00
i358.25,-0.38,-3.56
u7,0,0.00
i358.19,-0.38,-3.56
u0,0,0.00
i358.06,-0.38,-3.56
u1,1679,28.95
i357.94,-0.38,-3.63
u2,4502,77.62
i357.94,-0.38,-3.75
u3,0,0.00
i358.06,-0.44,-3.75
u4,5248,90.48
i358.31,-0.44,-3.69
u5,1600,27.59
i358.38,-0.44,-3.69
u6,0,0.00
i358.38,-0.44,-3.69
u7,0,0.00
i358.38,-0.44,-3.69
u0,0,0.00
i358.38,-0.44,-3.63
u1,1664,28.69
i358.19,-0.50,-3.69
u2,934,16.10
i358.13,-0.50,-3.75
u3,0,0.00
i358.13,-0.56,-3.88
u4,5384,92.83
i358.13,-0.56,-4.00
u5,1613,27.81
i358.19,-0.56,-4.00
u6,0,0.00
i358.25,-0.56,-3.94
u7,0,0.00
i358.31,-0.56,-3.94
u0,6998,120.66
i358.44,-0.56,-3.94
u1,1667,28.74
i358.44,-0.50,-4.00
u2,0,0.00
i358.50,-0.50,-4.13
u3,0,0.00
i358.50,-0.44,-4.13
u4,5221,90.02
i358.44,-0.44,-4.06
u5,1634,28.17
i358.56,-0.44,-4.06
u6,0,0.00
i358.56,-0.44,-4.06
u7,0,0.00
i358.56,-0.44,-4.13
u0,0,0.00
i358.63,-0.38,-4.19
u1,1630,28.10
i358.69,-0.44,-4.13
u2,3976,68.55
i358.63,-0.44,-4.06
u3,1994,34.38
i358.50,-0.44,-4.13
u4,0,0.00
i358.50,-0.44,-4.19
u5,1663,28.67
i358.44,-0.44,-4.13
u6,6880,118.62
i358.38,-0.44,-4.19
u7,0,0.00
i358.31,-0.44,-4.25
u0,6797,117.19
i358.31,-0.44,-4.25
u1,1616,27.86
i358.44,-0.44,-4.19
u2,3421,58.98
i358.38,-0.44,-4.25
u3,0,0.00
i358.44,-0.50,-4.38
u4,0,0.00
i358.50,-0.50,-4.38
u5,1684,29.03
i358.63,-0.50,-4.31
u6,6889,118.78
i358.94,-0.50,-4.31
u7,0,0.00
i359.06,-0.56,-4.31
u0,6718,115.83
i359.13,-0.56,-4.25
u1,1600,27.59
i359.06,-0.44,-4.06
u2,970,16.72
i359.00,-0.44,-4.13
u3,0,0.00
i358.81,-0.44,-4.19
u4,5348,92.21
i358.88,-0.50,-4.19
u5,1672,28.83
i359.13,-0.50,-4.25
u6,11297,194.78
i359.13,-0.56,-4.31
u7,0,0.00
i359.00,-0.50,-4.25
u0,6656,114.76
i359.00,-0.50,-4.13
u1,1577,27.19
i359.00,-0.50,-4.06
u2,2957,50.98
i359.06,-0.50,-3.94
u3,0,0.00
i359.25,-0.50,-3.94
u4,5948,102.55
i359.25,-0.50,-3.88
u5,1643,28.33
i359.31,-0.56,-3.88
u6,0,0.00
i359.44,-0.56,-3.88
u7,0,0.00
i359.44,-0.63,-3.94
u0,0,0.00
i359.44,-0.63,-3.94
u1,1564,26.97
i359.50,-0.63,-3.88
u2,3968,68.41
i359.56,-0.56,-3.81
u3,0,0.00
i359.69,-0.56,-3.88
u4,5234,90.24
i359.88,-0.63,-3.88
u5,1627,28.05
i359.94,-0.63,-3.94
u6,11207,193.22
i0.06,-0.63,-4.00
u7,0,0.00
i0.06,-0.56,-4.00
u0,6595,113.71
i0.13,-0.50,-4.00
u1,1556,26.83
i0.06,-0.50,-3.94
u2,2974,51.28
i0.00,-0.50,-3.94
u3,0,0.00
i359.94,-0.50,-4.00
u4,0,0.00
i0.00,-0.50,-4.06
u5,1610,27.76
i0.06,-0.56,-4.13
u6,0,0.00
i0.19,-0.56,-4.13
u7,0,0.00
i0.25,-0.56,-4.13
u0,6598,113.76
