i0.06,-0.38,-3.00
u7,0,0.00
i0.06,-0.38,-3.06
u0,11293,194.71
i0.06,-0.38,-3.06
u1,1498,25.83
i0.13,-0.38,-3.06
u2,4750,81.90
i0.13,-0.44,-3.06
u3,2795,48.19
i0.06,-0.44,-3.06
u4,0,0.00
i0.06,-0.44,-3.13
u5,2131,36.74
i0.06,-0.44,-3.06
u6,17857,307.88
i0.13,-0.44,-3.06
u7,0,0.00
i0.06,-0.44,-3.00
u0,11432,197.10
i0.06,-0.44,-3.00
u1,1513,26.09
i0.00,-0.44,-2.94
u2,5629,97.05
i359.88,-0.44,-2.94
u3,2663,45.91
i359.88,-0.44,-2.94
u4,3644,62.83
i359.75,-0.44,-3.00
u5,2125,36.64
i359.63,-0.44,-3.00
u6,17705,305.26
i359.38,-0.44,-3.00
u7,0,0.00
i359.38,-0.44,-3.06
u0,14182,244.52
i359.56,-0.44,-3.06
u1,1510,26.03
i359.81,-0.44,-3.06
u2,5081,87.60
i0.00,-0.44,-3.06
u3,1345,23.19
i359.94,-0.44,-3.00
u4,4591,79.16
i359.81,-0.44,-3.06
u5,2131,36.74
i0.06,-0.44,-3.06
u6,17629,303.95
i0.19,-0.44,-3.06
u7,0,0.00
i359.75,-0.44,-3.06
u0,14162,244.17
i359.44,-0.44,-3.06
u1,1528,26.34
i359.50,-0.56,-3.13
u2,4579,78.95
i359.81,-0.56,-3.06
u3,1963,33.84
i359.75,-0.56,-3.06
u4,4651,80.19
i359.81,-0.56,-3.06
u5,2108,36.34
i359.88,-0.56,-3.13
u6,17473,301.26
i359.75,-0.50,-3.19
u7,0,0.00
i359.88,-0.50,-3.19
u0,10694,184.38
i359.75,-0.50,-3.19
u1,1534,26.45
i359.81,-0.50,-3.19
u2,15101,260.36
i359.75,-0.56,-3.19
u3,0,0.00
i359.63,-0.56,-3.19
u4,3998,68.93
i359.75,-0.56,-3.13
u5,2128,36.69
i359.63,-0.56,-3.13
u6,17381,299.67
i359.69,-0.56,-3.13
u7,0,0.00
i359.63,-0.56,-3.13
u0,10636,183.38
i359.56,-0.56,-3.13
u1,1543,26.60
i359.50,-0.56,-3.13
u2,4721,81.40
i359.50,-0.56,-3.00
u3,1810,31.21
i359.56,-0.56,-3.00
u4,0,0.00
i359.56,-0.56,-3.00
u5,2122,36.59
i359.56,-0.56,-3.00
u6,17350,299.14
i359.56,-0.56,-3.06
u7,0,0.00
i359.56,-0.56,-3.06
u0,10597,182.71
i359.63,-0.56,-3.06
u1,1540,26.55
i359.63,-0.56,-3.06
u2,4513,77.81
i359.69,-0.56,-3.06
u3,1828,31.52
i359.81,-0.56,-3.06
u4,4732,81.59
i359.69,-0.56,-3.06
u5,2128,36.69
i359.50,-0.56,-3.06
u6,17354,299.21
i359.63,-0.56,-3.13
u7,0,0.00
i359.75,-0.56,-3.19
u0,10597,182.71
i359.69,-0.56,-3.19
u1,1543,26.60
i359.69,-0.56,-3.19
u2,4535,78.19
i359.63,-0.56,-3.19
u3,0,0.00
i359.44,-0.56,-3.19
u4,4642,80.03
i359.31,-0.56,-3.19
u5,2128,36.69
i359.31,-0.56,-3.19
u6,13345,230.09
i359.44,-0.56,-3.19
u7,0,0.00
i359.38,-0.56,-3.19
u0,10387,179.09
i359.13,-0.63,-3.25
u1,1546,26.66
i359.25,-0.63,-3.25
u2,6767,116.67
i359.56,-0.69,-3.50
u3,2339,40.33
i359.75,-0.69,-3.44
u4,5068,87.38
i359.75,-0.63,-3.38
u5,2110,36.38
i359.69,-0.63,-3.38
u6,13132,226.41
i359.69,-0.63,-3.31
u7,0,0.00
i359.63,-0.63,-3.25
u0,10166,175.28
i359.63,-0.63,-3.25
u1,1538,26.52
i359.56,-0.63,-3.19
u2,5137,88.57
i359.44,-0.63,-3.13
u3,0,0.00
i359.38,-0.63,-3.13
u4,4123,71.09
i359.44,-0.63,-3.13
u5,2134,36.79
i359.50,-0.63,-3.13
u6,16904,291.45
i359.63,-0.69,-3.19
u7,0,0.00
i359.63,-0.69,-3.19
u0,10105,174.22
i359.38,-0.69,-3.19
u1,1525,26.29
i359.25,-0.75,-3.13
u2,5233,90.22
i359.13,-0.69,-3.13
u3,0,0.00
i358.94,-0.69,-3.13
u4,3293,56.78
i358.75,-0.69,-3.00
u5,2134,36.79
i358.63,-0.75,-3.00
u6,12854,221.62
i358.75,-0.75,-2.94
u7,0,0.00
i358.69,-0.75,-2.94
u0,9845,169.74
i358.56,-0.75,-2.94
u1,1514,26.10
i358.63,-0.75,-2.94
u2,5366,92.52
i358.13,-0.75,-3.00
u3,433,7.47
i358.31,-0.75,-3.00
u4,4319,74.47
i358.25,-0.75,-2.94
u5,2140,36.90
i358.31,-0.75,-3.00
u6,16477,284.09
i358.25,-0.81,-3.00
u7,0,0.00
i358.31,-0.81,-3.00
u0,9404,162.14
i358.38,-0.81,-3.06
u1,1520,26.21
i358.50,-0.81,-3.13
u2,5645,97.33
i358.56,-0.81,-3.13
u3,601,10.36
i358.56,-0.81,-3.13
u4,3688,63.59
i358.50,-0.81,-3.06
u5,2152,37.10
i358.44,-0.81,-3.06
u6,12427,214.26
i358.50,-0.81,-3.00
u7,0,0.00
i358.38,-0.81,-3.06
u0,11713,201.95
i358.44,-0.81,-3.06
u1,1508,26.00
i358.44,-0.75,-3.00
u2,5620,96.90
i358.56,-0.75,-3.00
u3,1069,18.43
i358.50,-0.75,-3.06
u4,4114,70.93
i358.50,-0.75,-3.06
u5,2138,36.86
i358.50,-0.75,-3.00
u6,12227,210.81
i358.38,-0.75,-3.00
u7,0,0.00
i358.31,-0.69,-3.00
u0,11392,196.41
i358.31,-0.63,-3.00
u1,1507,25.98
i358.25,-0.69,-2.94
u2,5629,97.05
i358.25,-0.69,-2.88
u3,3299,56.88
i358.25,-0.69,-2.88
u4,4220,72.76
i358.19,-0.69,-2.81
u5,2170,37.41
i358.13,-0.69,-2.81
u6,12155,209.57
i358.19,-0.69,-2.75
u7,0,0.00
i358.19,-0.69,-2.75
u0,11101,191.40
i358.25,-0.69,-2.75
u1,1507,25.98
i358.25,-0.69,-2.75
u2,5105,88.02
i358.19,-0.69,-2.75
u3,1685,29.05
i358.19,-0.69,-2.75
u4,5252,90.55
i358.38,-0.75,-2.69
u5,2177,37.53
i358.38,-0.75,-2.63
u6,12098,208.59
i358.25,-0.69,-2.63
u7,0,0.00
i358.13,-0.69,-2.63
u0,11024,190.07
i358.19,-0.75,-2.63
u1,1517,26.16
i358.19,-0.69,-2.63
u2,6199,106.88
i358.19,-0.69,-2.63
u3,1769,30.50
i358.69,-0.75,-2.69
u4,5162,89.00
i359.06,-0.75,-2.69
u5,2167,37.36
i359.19,-0.69,-2.81
u6,12077,208.22
i359.31,-0.69,-2.81
u7,0,0.00
i359.19,-0.69,-2.75
u0,10892,187.79
i359.19,-0.69,-2.81
u1,1519,26.19
i359.56,-0.69,-2.81
u2,5752,99.17
i359.63,-0.63,-2.75
u3,3550,61.21
i359.63,-0.63,-2.69
u4,4168,71.86
i359.56,-0.63,-2.69
u5,2188,37.72
i359.25,-0.63,-2.69
u6,11921,205.53
i359.13,-0.56,-2.69
u7,0,0.00
i358.88,-0.56,-2.75
u0,10529,181.53
i358.69,-0.56,-2.75
u1,1525,26.29
i358.63,-0.56,-2.75
u2,5146,88.72
i358.88,-0.63,-2.81
u3,5336,92.00
i359.44,-0.63,-2.75
u4,4106,70.79
i359.56,-0.63,-2.75
u5,2194,37.83
i359.56,-0.63,-2.75
u6,12005,206.98
i359.63,-0.63,-2.75
u7,0,0.00
i359.69,-0.63,-2.75
u0,10378,178.93
i359.63,-0.63,-2.75
u1,1505,25.95
i359.75,-0.63,-2.75
u2,5126,88.38
i359.69,-0.63,-2.75
u3,5545,95.60
i359.69,-0.63,-2.75
u4,701,12.09
i359.63,-0.63,-2.75
u5,2197,37.88
i359.63,-0.63,-2.75
u6,11819,203.78
i359.56,-0.63,-2.69
u7,0,0.00
i359.63,-0.63,-2.69
u0,10204,175.93
i359.69,-0.63,-2.69
u1,1525,26.29
i359.75,-0.63,-2.69
u2,5266,90.79
i359.69,-0.63,-2.69
u3,0,0.00
i359.56,-0.63,-2.69
u4,512,8.83
i359.63,-0.63,-2.69
u5,2197,37.88
i359.75,-0.63,-2.69
u6,11663,201.09
i359.88,-0.63,-2.69
u7,0,0.00
i359.88,-0.63,-2.69
u0,10169,175.33
i359.81,-0.63,-2.69
u1,1573,27.12
i359.81,-0.63,-2.69
u2,5470,94.31
i359.81,-0.63,-2.69
u3,3530,60.86
i359.81,-0.63,-2.69
u4,655,11.29
i359.81,-0.63,-2.63
u5,2197,37.88
i359.75,-0.63,-2.63
u6,11650,200.86
i359.69,-0.63,-2.63
u7,0,0.00
i359.63,-0.63,-2.69
u0,9197,158.57
i359.81,-0.63,-2.69
u1,1552,26.76
i359.94,-0.63,-2.69
u2,4826,83.21
i0.00,-0.63,-2.75
u3,3829,66.02
i0.06,-0.63,-2.69
u4,3503,60.40
i0.06,-0.63,-2.69
u5,2197,37.88
i359.81,-0.63,-2.69
u6,11596,199.93
i359.69,-0.63,-2.69
u7,0,0.00
i359.88,-0.63,-2.69
u0,8894,153.34
i0.00,-0.56,-2.75
u1,1594,27.48
i359.88,-0.56,-2.75
u2,5522,95.21
i359.75,-0.56,-2.69
u3,5819,100.33
i359.69,-0.56,-2.69
u4,3736,64.41
i359.75,-0.56,-2.69
u5,2197,37.88
i359.81,-0.56,-2.69
u6,11585,199.74
i359.69,-0.56,-2.69
u7,0,0.00
i359.63,-0.56,-2.69
u0,9716,167.52
i359.50,-0.56,-2.50
u1,1588,27.38
i359.56,-0.63,-2.38
u2,5770,99.48
i359.56,-0.63,-2.38
u3,3992,68.83
i359.56,-0.63,-2.38
u4,4505,77.67
i359.56,-0.63,-2.38
u5,2194,37.83
i359.56,-0.63,-2.38
u6,11681,201.40
i359.50,-0.63,-2.44
u7,21964,378.69
i359.50,-0.63,-2.44
u0,8813,151.95
i359.50,-0.63,-2.44
u1,1591,27.43
i359.50,-0.63,-2.44
u2,5836,100.62
i359.50,-0.63,-2.44
u3,0,0.00
i359.50,-0.63,-2.44
u4,3839,66.19
i359.50,-0.63,-2.44
u5,2192,37.79
i359.50,-0.63,-2.44
u6,11687,201.50
i359.50,-0.63,-2.44
u7,22024,379.72
i359.50,-0.63,-2.44
u0,0,0.00
i359.50,-0.63,-2.50
u1,1627,28.05
i359.50,-0.63,-2.50
u2,4423,76.26
i359.50,-0.63,-2.50
u3,1285,22.16
